timestamp,frame_idx,fps,energy_ema,state,detected,conf,mean_kp_conf,visible_kpts,t_cam_ms,t_pose_ms,t_oracle_ms,t_draw_ms
1769406087.2781131,6405,30.09217361255117,0.007506112020219932,ENGAGED,UPPERCUT,0.5867717266082764,0.7182359099388123,13,0.010870202392851577,32.87055758817843,34.22893964713801,0.5744227888878027
1769406087.3204508,6406,30.059955592557852,0.010259333855513078,ENGAGED,UPPERCUT,,0.7188974022865295,15,0.012160584022277637,32.78304898531877,34.1234724811088,0.5868449632456078
1769406087.3724592,6407,29.425485811269294,0.012028669852974024,ENGAGED,UPPERCUT,0.4350227415561676,0.7210074067115784,14,0.012395737185577672,33.62562106798899,34.966322683201355,0.5804253674496969
1769406087.4129786,6408,29.560789448626938,0.012053096988178497,ENGAGED,UPPERCUT,,0.716869592666626,15,0.012988071645637464,33.332699381542675,34.69533686406775,0.5761673425529181
1769406087.4639776,6409,29.141602997069896,0.014681731729732278,ENGAGED,UPPERCUT,0.3680993914604187,0.7258767485618591,15,0.012805032431992791,33.69463543236143,35.15326992200786,0.5840739565493938
1769406087.5015092,6410,29.337944844469458,0.009754451498553945,ENGAGED,UPPERCUT,,0.7169234156608582,14,0.012484625884810955,33.34687260306076,34.804360328588054,0.6045960398574763
1769406087.546502,6411,29.240577431144896,0.006984550623694536,ENGAGED,UPPERCUT,0.3946685492992401,0.7236642241477966,15,0.012941857587502678,33.33940279523433,34.776947502961065,0.6418923570310361
1769406087.5920389,6412,29.025651784647106,0.005065027601927207,ENGAGED,UPPERCUT,,0.7159708738327026,15,0.01295450764726577,33.47291456996608,34.91132769862481,0.6849169699755969
1769406087.6350327,6413,28.934143030823684,0.005154583962207845,ENGAGED,UPPERCUT,0.34045061469078064,0.7032887935638428,13,0.013422149174456792,33.376489400263345,34.89923747896447,0.7161396061067828
1769406087.686041,6414,28.431407911074153,0.005566106952098496,ENGAGED,UPPERCUT,,0.7070135474205017,13,0.013092373592457568,34.069170252203,35.59823448241006,0.698624433155879
1769406087.7244067,6415,28.668385350015484,0.004844045637916021,ENGAGED,UPPERCUT,,0.7046158909797668,13,0.013132982676404005,33.7103086319432,35.23147171957126,0.7081184734552528
